ensembl_gene_id,Start,End,Chromosome
ENSG00000198933,47694161,47712052,17
ENSG00000006025,47807372,47821803,17
ENSG00000006282,50543058,50555852,17
ENSG00000108506,61865367,61928016,17
ENSG00000108510,61942605,62065278,17
ENSG00000279133,62003700,62007518,17
ENSG00000242398,62005737,62006016,17
ENSG00000285879,62035944,62040352,17
ENSG00000200842,62036833,62036945,17
ENSG00000207123,62122320,62122421,17
ENSG00000266066,62136972,62140639,17
ENSG00000108984,69414697,69553865,17
ENSG00000267184,69707193,69707373,17
ENSG00000108669,78674048,78782297,17
ENSG00000108946,68511780,68551319,17
ENSG00000185379,35092221,35121522,17
ENSG00000161547,76734115,76737333,17
ENSG00000220205,8159149,8163546,17
ENSG00000289984,8326725,8327744,17
ENSG00000007202,28614446,28645454,17
ENSG00000091542,18183078,18209954,17
ENSG00000177731,18244815,18258738,17
ENSG00000177302,18271428,18315007,17
ENSG00000176974,18327873,18363550,17
ENSG00000271503,35871491,35880793,17
ENSG00000264970,22704415,22705685,17
ENSG00000232938,83239926,83240391,17
ENSG00000229526,18450244,18450765,17
ENSG00000240480,7754394,7754853,17
ENSG00000264176,10716076,10716511,17
ENSG00000241185,12010740,12011224,17
ENSG00000293152,11998353,12021508,17
ENSG00000261192,57045521,57046445,17
ENSG00000293179,57045478,57046797,17
ENSG00000263818,39057064,39058036,17
ENSG00000214832,20375709,20376840,17
ENSG00000275029,37143607,37144291,17
ENSG00000293218,37144136,37144463,17
ENSG00000270977,35908474,35911651,17
ENSG00000213228,60433723,60434212,17
ENSG00000264300,32003110,32003326,17
ENSG00000266777,32040437,32041524,17
ENSG00000264164,32096844,32097065,17
ENSG00000266885,22435628,22436061,17
ENSG00000293297,22435390,22439033,17
ENSG00000265480,28276044,28277336,17
ENSG00000263946,20554971,20555559,17
ENSG00000236319,55560909,55561577,17
ENSG00000280852,60102225,60102662,17
ENSG00000293358,60101759,60102919,17
ENSG00000231784,752884,753133,17
ENSG00000204650,45633049,45636444,17
ENSG00000240280,63857141,63862889,17
ENSG00000188662,50171514,50171936,17
ENSG00000233483,45247381,45251129,17
ENSG00000261040,60085109,60088286,17
ENSG00000284526,76563710,76569671,17
ENSG00000198083,41255384,41256364,17
ENSG00000293286,32003203,32006688,17
ENSG00000293287,32039974,32042828,17
ENSG00000290975,32106332,32114122,17
ENSG00000290687,18658429,18682228,17
ENSG00000240445,18667629,18682314,17
ENSG00000129221,6393693,6435199,17
ENSG00000262818,6417685,6418264,17
ENSG00000129195,6444441,6451469,17
ENSG00000091622,6451263,6556555,17
ENSG00000274860,6521131,6521412,17
ENSG00000198920,6578147,6640711,17
ENSG00000282936,6578147,6640711,17
ENSG00000200914,6600944,6601051,17
ENSG00000129235,6640985,6644541,17
ENSG00000108590,6643311,6651634,17
ENSG00000256806,6651762,6693202,17
ENSG00000261996,6653464,6655009,17
ENSG00000264468,6655440,6655509,17
ENSG00000283301,6655449,6655502,17
ENSG00000274114,6657214,6661413,17
ENSG00000141485,6684719,6713377,17
ENSG00000244283,6749718,6750188,17
ENSG00000141068,27456448,27626438,17
ENSG00000221882,3276177,3386317,17
ENSG00000159961,3411370,3424070,17
ENSG00000262165,4801159,4807013,17
ENSG00000293206,20375369,20376393,17
ENSG00000293327,20555427,20559410,17
ENSG00000141298,29625938,29930276,17
ENSG00000263657,29761103,29787836,17
ENSG00000265713,29775747,29776701,17
ENSG00000252657,29777619,29777744,17
ENSG00000240074,29855759,29856332,17
ENSG00000263477,29863402,29866092,17
ENSG00000239129,29883006,29883109,17
ENSG00000264435,29972514,29973027,17
ENSG00000207011,30059052,30059147,17
ENSG00000267482,30059054,30059147,17
ENSG00000265289,30059339,30065677,17
ENSG00000266876,30068632,30069631,17
ENSG00000290320,32895433,32906586,17
ENSG00000007168,2593183,2685615,17
ENSG00000171298,80101533,80119881,17
ENSG00000179314,6057807,6124427,17
ENSG00000179148,8095900,8119047,17
ENSG00000141367,59619680,59696956,17
ENSG00000172123,35409465,35433475,17
ENSG00000205045,35464249,35537683,17
ENSG00000263882,4364164,4364453,17
ENSG00000182557,4433940,4488208,17
ENSG00000293140,7754320,7754976,17
ENSG00000141510,7661779,7687546,17
ENSG00000132535,7187187,7219836,17
ENSG00000168610,42313324,42388568,17
ENSG00000265185,19061912,19062669,17
ENSG00000262074,19063346,19064136,17
ENSG00000265746,19082437,19084834,17
ENSG00000263394,19091069,19091825,17
ENSG00000277947,19112419,19112636,17
ENSG00000281000,19112420,19112636,17
ENSG00000189152,19127535,19162274,17
ENSG00000262319,19141017,19143689,17
ENSG00000266664,19150279,19151286,17
ENSG00000267638,44115912,44120595,17
ENSG00000108840,44076746,44123702,17
ENSG00000293151,10716002,10716430,17
ENSG00000227036,72221072,72640472,17
ENSG00000243514,72627231,72627624,17
ENSG00000200783,72663823,72664152,17
ENSG00000252274,72818836,72818972,17
ENSG00000264196,72839039,72839718,17
ENSG00000228118,71620978,71621436,17
ENSG00000286387,71678899,71743468,17
ENSG00000228639,71829870,72058073,17
ENSG00000234899,72067099,72237203,17
ENSG00000263680,72425939,72428852,17
ENSG00000275431,35983656,35990270,17
ENSG00000275944,36001419,36011618,17
ENSG00000276070,36210924,36212878,17
ENSG00000132530,6755447,6775647,17
ENSG00000279296,6772831,6776116,17
ENSG00000177294,6776215,6797101,17
ENSG00000167858,6789133,6831761,17
ENSG00000262943,6893782,6900032,17
ENSG00000189120,47844908,47855874,17
ENSG00000264243,47863342,47865190,17
ENSG00000266821,47879472,47882398,17
ENSG00000167182,47896150,47928957,17
ENSG00000108439,47941506,47949308,17
ENSG00000263798,47945424,47981736,17
ENSG00000264019,47946802,47948275,17
ENSG00000167183,47951967,47957883,17
ENSG00000108465,47967810,47981781,17
ENSG00000262902,53105734,53106358,17
ENSG00000267016,77469162,77472770,17
ENSG00000253347,47409322,47423526,17
ENSG00000228782,47482992,47492459,17
ENSG00000170291,7251416,7259940,17
ENSG00000289689,80047448,80071544,17
ENSG00000262580,80200673,80205949,17
ENSG00000012048,43044295,43170245,17
ENSG00000290404,30557112,30563493,17
ENSG00000290395,30600796,30615980,17
ENSG00000265334,30834325,30863028,17
ENSG00000263531,30863921,30864940,17
ENSG00000275185,30899110,30899651,17
ENSG00000264958,30529688,30542416,17
ENSG00000279431,30551193,30551802,17
ENSG00000266733,30553502,30562917,17
ENSG00000266775,30557732,30558502,17
ENSG00000259928,30564057,30565576,17
ENSG00000248121,30600865,30615980,17
ENSG00000273609,30617680,30617790,17
ENSG00000264943,30624413,30625494,17
ENSG00000250462,30629680,30637302,17
ENSG00000241631,30702504,30702775,17
ENSG00000265618,28361601,28362859,17
ENSG00000267432,78484882,78503056,17
ENSG00000187775,78423697,78577396,17
ENSG00000214708,32141226,32143135,17
ENSG00000266379,32088161,32094932,17
ENSG00000126858,32142454,32253374,17
ENSG00000266282,32227890,32228108,17
ENSG00000278505,37375985,37392708,17
ENSG00000276054,37386886,37387926,17
ENSG00000276234,37406886,37479725,17
ENSG00000273965,37407936,37408594,17
ENSG00000275839,37454171,37454931,17
ENSG00000276023,37489891,37513501,17
ENSG00000125691,38847860,38868644,17
ENSG00000252699,38851524,38851659,17
ENSG00000199293,38852863,38852994,17
ENSG00000244086,38855314,38855670,17
ENSG00000002834,38869859,38921770,17
ENSG00000263466,38903704,38904600,17
ENSG00000277057,38914979,38915042,17
ENSG00000265784,38918801,38921769,17
ENSG00000263874,38925614,38929381,17
ENSG00000204952,38936432,38967403,17
ENSG00000265428,38996323,38996624,17
ENSG00000277426,39023394,39026742,17
ENSG00000141378,59674636,59707626,17
ENSG00000176160,58420167,58488408,17
ENSG00000265415,59202677,59203829,17
ENSG00000062716,59707192,59842255,17
ENSG00000279602,43360033,43361361,17
ENSG00000227694,61069871,61070341,17
ENSG00000273982,61354763,61355155,17
ENSG00000266934,61382785,61384680,17
ENSG00000121068,61399843,61409466,17
ENSG00000187013,61411751,61413280,17
ENSG00000121075,61452404,61485110,17
ENSG00000267137,61460224,61463384,17
ENSG00000262837,49834239,49847644,17
ENSG00000204584,49845910,49848837,17
ENSG00000275025,50098460,50098899,17
ENSG00000250282,50100704,50101920,17
ENSG00000236472,50135586,50146176,17
ENSG00000267604,43782804,43784682,17
ENSG00000262833,80801640,80805632,17
ENSG00000262313,80940418,80942033,17
ENSG00000262662,80960766,80961713,17
ENSG00000263218,80999509,81000130,17
ENSG00000263167,81135771,81136256,17
ENSG00000262115,81197393,81200288,17
ENSG00000260005,81228707,81233983,17
ENSG00000276101,81251194,81251803,17
ENSG00000267344,45396932,45397477,17
ENSG00000236234,45452844,45464065,17
ENSG00000293460,45620328,45655156,17
ENSG00000262873,81017969,81028079,17
ENSG00000226137,81017969,81034881,17
ENSG00000262831,81843165,81843958,17
ENSG00000262413,81867721,81868552,17
ENSG00000263585,81932398,81933058,17
ENSG00000264769,81922899,81924511,17
ENSG00000265688,81927829,81930753,17
ENSG00000263715,45620344,45835826,17
ENSG00000291117,64779259,64837139,17
ENSG00000265982,64778842,64778937,17
ENSG00000278581,64780759,64780824,17
ENSG00000214176,64785259,64829208,17
ENSG00000284172,64822030,64822102,17
ENSG00000252242,64825765,64825819,17
ENSG00000272400,64847386,64847728,17
ENSG00000176809,64854130,64919480,17
ENSG00000264840,64871504,64871784,17
ENSG00000272134,64881091,64881181,17
ENSG00000272220,64892728,64892845,17
ENSG00000266644,64899766,64900716,17
ENSG00000271974,64905883,64906018,17
ENSG00000264057,64927634,64931286,17
ENSG00000272346,64940606,64940717,17
ENSG00000265912,64943262,64951054,17
ENSG00000232457,64953683,64956546,17
ENSG00000214174,64968222,64973517,17
ENSG00000120063,65009289,65056740,17
ENSG00000266598,65051909,65053308,17
ENSG00000108370,65100812,65227703,17
ENSG00000265883,65185319,65185482,17
ENSG00000075429,66835117,66894751,17
ENSG00000251764,66895491,66895572,17
ENSG00000075461,66964707,67033398,17
ENSG00000264491,67019934,67021743,17
ENSG00000265664,67032409,67033290,17
ENSG00000108878,67044554,67056797,17
ENSG00000198265,67070444,67245989,17
ENSG00000200619,67268110,67268228,17
ENSG00000207410,67271469,67271607,17
ENSG00000264093,67276118,67276351,17
ENSG00000235397,19296596,19306261,17
ENSG00000264932,19649373,19649935,17
ENSG00000264785,19737682,19738542,17
ENSG00000142494,19495385,19579034,17
ENSG00000266079,19557211,19557911,17
ENSG00000228983,19579989,19595929,17
ENSG00000263107,19582116,19582275,17
ENSG00000266179,19600860,19601345,17
ENSG00000271900,19601840,19602256,17
ENSG00000227225,19602259,19603208,17
ENSG00000242752,19603274,19603345,17
ENSG00000228725,19603797,19605048,17
ENSG00000224254,19605454,19605933,17
ENSG00000231625,19615789,19633132,17
ENSG00000266369,20855946,20857317,17
ENSG00000239552,48557262,48560333,17
ENSG00000242207,48628675,48634932,17
ENSG00000267221,42038232,42050601,17
ENSG00000230148,48543002,48554788,17
ENSG00000233101,48549630,48606414,17
ENSG00000266009,20981489,20981654,17
ENSG00000263729,20983902,20984046,17
ENSG00000124422,20999596,21043760,17
ENSG00000263986,20999747,21000323,17
ENSG00000109016,21123364,21193265,17
ENSG00000178307,21197954,21214176,17
ENSG00000263815,21229334,21229628,17
ENSG00000274180,21238870,21253410,17
ENSG00000266563,21259968,21260501,17
ENSG00000034152,21284672,21315232,17
ENSG00000212719,21428263,21574517,17
ENSG00000265043,21456513,21460215,17
ENSG00000266466,21532974,21542786,17
ENSG00000287721,28204616,28223735,17
ENSG00000290671,28223645,28228065,17
ENSG00000266261,15651590,15654489,17
ENSG00000241322,15565483,15619704,17
ENSG00000251537,15571491,15651653,17
ENSG00000235430,15768717,15771426,17
ENSG00000251829,15782341,15782455,17
ENSG00000179277,15786618,15787575,17
ENSG00000265519,15787787,15788205,17
ENSG00000276855,15789016,15789705,17
ENSG00000227790,15829369,15908632,17
ENSG00000131899,18225635,18244875,17
ENSG00000260647,18268080,18268828,17
ENSG00000264177,18379855,18388984,17
ENSG00000264273,18859354,18861466,17
ENSG00000241525,404468,414023,17
ENSG00000187624,410325,431062,17
ENSG00000183688,439978,445939,17
ENSG00000262429,4967995,4968822,17
ENSG00000262693,5075678,5078113,17
ENSG00000265460,39237831,39249082,17
ENSG00000108306,39252663,39402523,17
ENSG00000178691,31937007,32001045,17
ENSG00000264659,74670077,74677624,17
ENSG00000178789,74519000,74531475,17
ENSG00000141522,81867719,81871378,17
ENSG00000169696,81976807,82017406,17
ENSG00000167850,74534362,74546133,17
ENSG00000262445,1995614,2003671,17
ENSG00000228133,2017716,2020706,17
ENSG00000262533,2042900,2043425,17
ENSG00000262810,2089681,2101560,17
ENSG00000289388,2336512,2336747,17
ENSG00000244559,48690481,48690624,17
ENSG00000242067,48691116,48691694,17
ENSG00000241788,48713730,48713959,17
ENSG00000159182,48721719,48722518,17
ENSG00000229637,48723185,48724758,17
ENSG00000273750,48723188,48723314,17
ENSG00000277542,48723692,48723772,17
ENSG00000263602,48724408,48724475,17
ENSG00000159184,48724763,48728750,17
ENSG00000242407,48733091,48733888,17
ENSG00000170703,48762234,48817229,17
ENSG00000244514,48765554,48765847,17
ENSG00000136436,48831018,48868228,17
ENSG00000248278,48874914,48875198,17
ENSG00000212565,48880840,48880967,17
ENSG00000248895,48881122,48881316,17
ENSG00000159199,48892765,48895871,17
ENSG00000270781,48899131,48899748,17
ENSG00000159202,48908407,48929056,17
ENSG00000159210,48929316,48944842,17
ENSG00000230532,48931791,48937100,17
ENSG00000200903,48949361,48949520,17
ENSG00000238804,48956650,48956753,17
ENSG00000159224,48958554,48968596,17
ENSG00000255851,49017793,49018061,17
ENSG00000252636,49036352,49036455,17
ENSG00000251550,49037122,49037429,17
ENSG00000179094,8140467,8156506,17
ENSG00000186407,74609878,74623738,17
ENSG00000271605,64449037,64492770,17
ENSG00000131094,44959693,44968303,17
ENSG00000005243,48026167,48038030,17
ENSG00000207947,48037161,48037247,17
ENSG00000082641,48048329,48061545,17
ENSG00000266341,48060383,48060669,17
ENSG00000278765,48066704,48067293,17
ENSG00000108468,48070052,48101478,17
ENSG00000206954,48088678,48088784,17
ENSG00000002919,48103357,48123601,17
ENSG00000141293,48133437,48430275,17
ENSG00000221739,48156427,48156511,17
ENSG00000263787,48185938,48204529,17
ENSG00000207306,48196680,48196786,17
ENSG00000235300,48294347,48308762,17
ENSG00000266222,48377262,48380370,17
ENSG00000200538,48382371,48382586,17
ENSG00000264451,48460370,48466040,17
ENSG00000206805,48479097,48479198,17
ENSG00000171532,39603536,39609777,17
ENSG00000131771,39626740,39636626,17
ENSG00000131748,39637090,39664201,17
ENSG00000173991,39665349,39666554,17
ENSG00000141744,39667981,39670475,17
ENSG00000161395,39671122,39696797,17
ENSG00000141736,39687914,39730426,17
ENSG00000265178,39726495,39726561,17
ENSG00000141741,39728496,39730532,17
ENSG00000141738,39737927,39747291,17
ENSG00000161405,39757715,39864312,17
ENSG00000264663,39835037,39836080,17
ENSG00000226117,39839369,39839524,17
ENSG00000186075,39868202,39877896,17
ENSG00000073605,39904595,39919854,17
ENSG00000172057,39921041,39927601,17
ENSG00000204913,39927732,39944999,17
ENSG00000167914,39953263,39977768,17
ENSG00000108344,39980807,39997959,17
ENSG00000108342,40015361,40017813,17
ENSG00000008838,40019097,40061215,17
ENSG00000167851,74466399,74484798,17
ENSG00000262624,7435682,7440911,17
ENSG00000293751,81861102,81865086,17
ENSG00000293768,77958182,77958444,17
ENSG00000265163,15104979,15107133,17
ENSG00000293440,752250,755757,17
ENSG00000262343,79847588,79851584,17
ENSG00000167920,40819071,40836273,17
ENSG00000293903,754363,755824,17
ENSG00000271392,35757191,35764875,17
ENSG00000293976,14796632,14834401,17
ENSG00000293980,54231142,54259951,17
ENSG00000294024,74464005,74467816,17
ENSG00000294025,36543368,36544225,17
ENSG00000293195,39237758,39271887,17
ENSG00000265935,73662565,73663910,17
ENSG00000285939,53276760,54365634,17
ENSG00000235530,21214322,21238485,17
ENSG00000294154,78258711,78273404,17
ENSG00000204277,78261349,78278492,17
ENSG00000294220,36439609,36440441,17
ENSG00000294243,64286023,64316003,17
ENSG00000179136,12549528,12642854,17
ENSG00000290646,68127847,68147523,17
ENSG00000224738,59106598,59118456,17
ENSG00000294270,39754553,39756143,17
ENSG00000290976,16773345,16804499,17
ENSG00000265055,68096046,68102549,17
ENSG00000294292,59173326,59173900,17
ENSG00000294294,77909135,77949016,17
ENSG00000294296,2071656,2072964,17
ENSG00000294299,68152059,68152471,17
ENSG00000294301,20737839,20762549,17
ENSG00000267280,61361666,61413305,17
ENSG00000294318,77926320,77935366,17
ENSG00000294327,71494453,71593201,17
ENSG00000266599,32518953,32531557,17
ENSG00000289926,61397373,61398833,17
ENSG00000294342,71463976,71504172,17
ENSG00000262879,46982786,47100323,17
ENSG00000294365,78707287,78714516,17
ENSG00000291209,46978481,47056124,17
ENSG00000294389,78673133,78674159,17
ENSG00000294400,42422568,42457946,17
ENSG00000294414,47066869,47077660,17
ENSG00000294424,42050870,42065322,17
ENSG00000294432,44981084,45013596,17
ENSG00000274565,62626337,62628156,17
ENSG00000289024,44976240,44989267,17
ENSG00000294478,55458522,55458871,17
ENSG00000294490,45428516,45429349,17
ENSG00000294500,43719890,43720715,17
ENSG00000294508,48527048,48535373,17
ENSG00000294513,121711,130894,17
ENSG00000294524,48520193,48527651,17
ENSG00000294581,64986005,64987035,17
ENSG00000294588,17237670,17249173,17
ENSG00000265282,63429714,63432256,17
ENSG00000294601,64986165,64986572,17
ENSG00000266389,8965781,8976995,17
ENSG00000266120,30236962,30274429,17
ENSG00000294641,30291363,30297518,17
ENSG00000294695,7951918,7961916,17
ENSG00000294706,14299208,14301105,17
ENSG00000294722,64996087,64996471,17
ENSG00000294723,14299501,14300026,17
ENSG00000294772,60029340,60032665,17
ENSG00000294790,8872331,8874906,17
ENSG00000294811,57663603,57669150,17
ENSG00000294813,8871965,8874387,17
ENSG00000294834,57657835,57663035,17
ENSG00000294835,16683278,16687153,17
ENSG00000265125,33523748,33624122,17
ENSG00000265544,33502568,33533763,17
ENSG00000263860,30550485,30551861,17
ENSG00000295009,79183501,79186282,17
ENSG00000285648,73865818,74040859,17
ENSG00000266357,74031968,74176841,17
ENSG00000295064,74154264,74182324,17
ENSG00000295072,79757348,79778459,17
ENSG00000295082,74163732,74181731,17
ENSG00000295102,73902172,73911912,17
ENSG00000295112,81417616,81419959,17
ENSG00000295114,13307655,13317954,17
ENSG00000295132,28718013,28719794,17
ENSG00000295167,74399637,74402825,17
ENSG00000295186,1775537,1778999,17
ENSG00000266313,27332721,27355415,17
ENSG00000295229,16584470,16588970,17
ENSG00000236022,19196623,19214049,17
ENSG00000295253,28863389,28865342,17
ENSG00000295257,48497884,48501027,17
ENSG00000295310,81800443,81805217,17
ENSG00000285829,50781136,50828118,17
ENSG00000295342,41511429,41512693,17
ENSG00000290053,50793209,50795241,17
ENSG00000295398,64680159,64680385,17
ENSG00000295429,63459230,63460908,17
ENSG00000265702,62699244,62754973,17
ENSG00000204283,77875344,77893858,17
ENSG00000295503,77893177,77897606,17
ENSG00000295523,77884218,77886873,17
ENSG00000289021,48944886,48945766,17
ENSG00000261848,3134903,3177072,17
ENSG00000266979,44646364,44655076,17
ENSG00000295633,3163003,3185245,17
ENSG00000295646,44920691,44924802,17
ENSG00000234859,41397086,41449675,17
ENSG00000295658,13765950,13767597,17
ENSG00000287910,17028006,17042305,17
ENSG00000287114,17028319,17036283,17
ENSG00000295719,36920724,36923021,17
ENSG00000295736,17352408,17352708,17
ENSG00000264701,47980261,48014116,17
ENSG00000289599,47982494,48012258,17
ENSG00000277688,37609573,37689524,17
ENSG00000288993,8125821,8126652,17
ENSG00000295913,53941145,53962645,17
ENSG00000295933,48486932,48493227,17
ENSG00000177338,73749268,73828520,17
ENSG00000237560,69913385,69994845,17
ENSG00000295965,73733887,73743489,17
ENSG00000295967,41108231,41111781,17
ENSG00000295979,69961396,69970299,17
ENSG00000295996,69974504,69979889,17
ENSG00000290925,39027274,39053222,17
ENSG00000266013,39003248,39031156,17
ENSG00000296062,57893171,57902554,17
ENSG00000238007,29012767,29016516,17
ENSG00000262231,6149933,6190563,17
ENSG00000262772,79805999,79827704,17
ENSG00000296174,52599516,52603739,17
ENSG00000296209,8901252,8906482,17
ENSG00000291074,20775356,20896211,17
ENSG00000296272,20923857,20928782,17
ENSG00000296292,20851488,20852976,17
ENSG00000163597,76557191,76714384,17
ENSG00000296346,76671040,76700760,17
ENSG00000290052,67384982,67385750,17
ENSG00000267546,76545668,76557683,17
ENSG00000260019,27928924,27991787,17
ENSG00000291165,40717227,40719998,17
ENSG00000291088,38153226,38265881,17
ENSG00000296386,7715647,7717648,17
ENSG00000296390,76606024,76611182,17
ENSG00000296410,38192651,38193470,17
ENSG00000261335,76671896,76673658,17
ENSG00000296427,38169431,38169889,17
ENSG00000296432,76721165,76721965,17
ENSG00000296458,76706472,76707241,17
ENSG00000296473,8792055,8794670,17
ENSG00000277382,76709480,76710045,17
ENSG00000296484,38286281,38297133,17
ENSG00000264672,58514723,58583963,17
ENSG00000296669,63741449,63742302,17
ENSG00000289252,41619999,41622002,17
ENSG00000296687,41588242,41588951,17
ENSG00000296690,38656718,38657515,17
ENSG00000296702,1488422,1489720,17
ENSG00000261514,43926845,43950464,17
ENSG00000296728,43927435,43928459,17
ENSG00000296743,80454868,80455657,17
ENSG00000262223,81366667,81385464,17
ENSG00000267364,35313442,35325449,17
ENSG00000296826,37965937,37966390,17
ENSG00000263154,81362272,81374214,17
ENSG00000186594,1711447,1717174,17
ENSG00000264016,10741203,10769089,17
ENSG00000296913,10787225,10791892,17
ENSG00000265254,28404996,28407172,17
ENSG00000289964,10840879,10845265,17
ENSG00000296958,10790958,10791170,17
ENSG00000288807,83125327,83125794,17
ENSG00000296966,76272083,76272904,17
ENSG00000233175,45238028,45241900,17
ENSG00000297004,8886215,8891954,17
ENSG00000225582,34479272,34482148,17
ENSG00000297067,36378068,36389359,17
ENSG00000297113,31708831,31709946,17
ENSG00000290980,16847628,16852821,17
ENSG00000251239,50627030,50639033,17
ENSG00000248954,49887590,49938666,17
ENSG00000297214,50631784,50634532,17
ENSG00000297233,49878915,49888103,17
ENSG00000297253,49936795,49941281,17
ENSG00000265542,57771223,57834758,17
ENSG00000262079,55325182,55327791,17
ENSG00000297340,73714586,73722367,17
ENSG00000297347,59579564,59615339,17
ENSG00000297452,37923532,37924364,17
ENSG00000275516,79952057,79952995,17
ENSG00000297557,57036106,57038457,17
ENSG00000297572,73644052,73646264,17
ENSG00000297596,8744893,8790870,17
ENSG00000297600,42088423,42090056,17
ENSG00000297606,8746394,8747192,17
ENSG00000297633,27651443,27654798,17
ENSG00000297644,34406727,34412622,17
ENSG00000288961,44324359,44327576,17
ENSG00000297664,491974,503901,17
ENSG00000297677,80910846,80914313,17
ENSG00000263015,503007,511805,17
ENSG00000261886,46909405,46923126,17
ENSG00000297717,62275713,62276590,17
ENSG00000297729,46912855,46915535,17
ENSG00000297739,67376142,67377905,17
ENSG00000297747,43697868,43701645,17
ENSG00000277597,1684415,1685153,17
ENSG00000297816,33229874,33284852,17
ENSG00000297887,17443332,17446129,17
ENSG00000297931,38018028,38045920,17
ENSG00000297935,50148714,50160365,17
ENSG00000297953,38029259,38038579,17
ENSG00000297964,43589340,43614195,17
ENSG00000251665,50944053,50956002,17
ENSG00000297980,50152694,50153907,17
ENSG00000265222,32509954,32523452,17
ENSG00000297995,74982376,74984912,17
ENSG00000247011,50934989,50944713,17
ENSG00000298000,75130677,75149227,17
ENSG00000298003,69327304,69328035,17
ENSG00000298008,32519575,32520835,17
ENSG00000298027,75204527,75205394,17
ENSG00000278200,81466237,81484011,17
ENSG00000289910,11997583,11998657,17
ENSG00000289140,81481621,81482831,17
ENSG00000293194,39057015,39113190,17
ENSG00000298074,11972082,11976909,17
ENSG00000265547,45731695,45740679,17
ENSG00000267750,44299567,44315515,17
ENSG00000226364,52862065,53105367,17
ENSG00000264023,21457158,21474811,17
ENSG00000298152,41865514,41871000,17
ENSG00000298159,21499065,21502010,17
ENSG00000298167,37483242,37490194,17
ENSG00000298174,21452557,21454427,17
ENSG00000290977,16817977,16822579,17
ENSG00000289110,37488415,37489742,17
ENSG00000298192,21497628,21498605,17
ENSG00000298194,37489142,37489491,17
ENSG00000298213,37488567,37488684,17
ENSG00000238212,14834557,14957216,17
ENSG00000298276,14844749,14846148,17
ENSG00000265394,30090366,30117873,17
ENSG00000231749,68944531,69042784,17
ENSG00000298376,83059346,83061165,17
ENSG00000293001,22671412,22706711,17
ENSG00000264262,22676674,22692682,17
ENSG00000266947,35231449,35243011,17
ENSG00000289211,35241618,35242915,17
ENSG00000267080,44157293,44187180,17
ENSG00000289293,62065498,62065995,17
ENSG00000286799,19362749,19374892,17
ENSG00000298482,44185265,44186728,17
ENSG00000298495,44181847,44182358,17
ENSG00000298497,38578367,38580811,17
ENSG00000275532,38681422,38706278,17
ENSG00000277969,38702363,38704747,17
ENSG00000298578,70138234,70158246,17
ENSG00000262678,4986466,4992170,17
ENSG00000298654,16840806,16843307,17
ENSG00000298656,75011469,75012038,17
ENSG00000290979,16840738,16842511,17
ENSG00000298674,15341109,15349513,17
ENSG00000226797,63381158,63414464,17
ENSG00000298761,65278027,65287458,17
ENSG00000298763,32595754,32596559,17
ENSG00000298779,65278516,65280348,17
ENSG00000298797,40782669,40786217,17
ENSG00000272911,2688464,2689466,17
ENSG00000298947,65061546,65100717,17
ENSG00000298948,16656285,16666010,17
ENSG00000261976,50840057,50844383,17
ENSG00000262003,909632,917961,17
ENSG00000262147,82582622,82588463,17
ENSG00000298981,69415249,69479546,17
ENSG00000267653,69476663,69501755,17
ENSG00000299154,6238429,6266885,17
ENSG00000267452,51336644,51521402,17
ENSG00000299170,6232724,6238745,17
ENSG00000299178,51372136,51372791,17
ENSG00000299194,6232137,6233071,17
ENSG00000262050,2711925,2713612,17
ENSG00000299210,39199635,39209874,17
ENSG00000299228,8189484,8192926,17
ENSG00000299234,53746698,53822874,17
ENSG00000299235,9376520,9383414,17
ENSG00000299242,58487238,58493164,17
ENSG00000299255,83100472,83101967,17
ENSG00000227495,5019214,5030970,17
ENSG00000299311,2755003,2756149,17
ENSG00000266667,15379864,15417888,17
ENSG00000214999,8079459,8082210,17
ENSG00000299408,8014561,8016359,17
ENSG00000299412,16866744,16878603,17
ENSG00000299488,83053509,83054245,17
ENSG00000267790,77709844,77728584,17
ENSG00000293325,28275791,28319435,17
ENSG00000299527,28307351,28308517,17
ENSG00000267042,42679931,42682113,17
ENSG00000246731,74188214,74215551,17
ENSG00000290919,22090665,22205157,17
ENSG00000299610,75575206,75578966,17
ENSG00000299617,22161228,22203543,17
ENSG00000244649,48642627,48707346,17
ENSG00000299666,75779538,75780264,17
ENSG00000272763,48634804,48647050,17
ENSG00000289182,81515052,81516412,17
ENSG00000299795,2511965,2583014,17
ENSG00000299802,42615880,42660292,17
ENSG00000299808,57045302,57047064,17
ENSG00000251461,49004639,49014662,17
ENSG00000250838,48995057,49000223,17
ENSG00000299872,48996430,48997215,17
ENSG00000299917,80717439,80719452,17
ENSG00000266824,8174065,8182817,17
ENSG00000299959,8164448,8171806,17
ENSG00000300019,13383200,13419860,17
ENSG00000300052,40664899,40701820,17
ENSG00000300067,5797849,5799927,17
ENSG00000300075,40694582,40697450,17
ENSG00000300094,49365210,49388466,17
ENSG00000300095,1261735,1270504,17
ENSG00000300104,47705609,47721586,17
ENSG00000197665,19062563,19163497,17
ENSG00000262202,19111680,19190245,17
ENSG00000290928,30666961,30804079,17
ENSG00000230197,19070569,19087883,17
ENSG00000197291,42753910,42761625,17
ENSG00000300182,77768958,77856744,17
ENSG00000285486,44276368,44281787,17
ENSG00000300199,77800954,77814439,17
ENSG00000267535,76849840,76861838,17
